"RegionName","State","Metro","CountyName","SizeRank","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09","2019-10","2019-11"
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",11,,,,,,,,,,,,,,,,,,,0.54128859666769,0.583333333333333,0.595020139143171,0.579851104707013,0.582533449680047,0.623395672900623,0.642711072158925,0.645243031525541,0.607576840600429,0.638467946378904,0.616648026841348,0.606223175965665,0.584776334776335,0.594149908592322,0.610425800897557,0.624418478126976,0.637882018479033,0.631136044880785,0.649095200629426,0.642376353526485,0.632571216491183,0.62457798784605,0.615810443816214,0.627240143369176,0.601196202062162,0.598578376356154,0.598748809913292,0.592657342657343,0.634503732374896,0.66006600660066,0.669677419354839,0.647255969836615,0.638606676342525,0.618456215254306,0.638794164234007,0.637755102040816,0.649350649350649,0.651408450704225,0.662768031189084,0.633383010432191,0.656787413099158,0.679402212907368,0.655595217893708,0.657955412464052,0.659012746745276,0.63994610980128,0.657704538884071,0.687551633117734,0.657509157509158,0.699558173784978,0.688483547925608,0.667066890870061,0.720581039618907,0.66117672168469,0.698088455772114,0.684778725284644,0.700640976919764,0.66324992463069,0.700934579439252,0.705882352941177,0.704405907733156,0.654040404040404,0.694883133291219,0.681683461766449,0.715352470480481,0.717958503819407,0.713054187192118,0.706521739130435,0.700916906713259,0.705299275638582,0.675542545710709,0.695513514244745,0.724731538405326,0.764518546272012,0.727708179808401,0.713114754098361,0.748697916666667,0.734741573411769,0.725593667546174,0.753140759261189,0.741957609651552,0.738701372997712,0.726993255444232,0.758933507977463,0.794420498084291,0.798678050123933,0.773523061314742,0.786684231181491,0.808587499724345,0.798722044728435,0.764331210191083,0.764331210191083,0.765708143449795,0.781574851074851
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825,0.800685602350637,0.843695896279148,0.885486018641811,0.923820352472996,0.919354838709677,0.946119307248236,0.949868938401048,0.819152329398427,0.820793433652531,0.891967598877726,0.938998374585356,0.825862068965517,0.939558310732274,0.974904503999561,1.00222445927753,0.971010413734872,0.903881859474832,0.890127388535032,0.820170109356015,0.74438202247191,0.728862973760933,0.809285887634996,0.890345531879842,0.889107611548556,0.889107611548556,0.886454183266932,0.891583452211127,0.954198473282443,0.961572550267705,0.996457041629761,1.00688073394495,0.954970050038351,0.989896744586261,0.911971153578319
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.760469146006132,0.799157910099241,0.871154973606295,0.798054919908467,0.801917151535228,0.836400133824021,0.865294912647318,0.764087870105062,0.740615188722353,0.79729262420661,0.793650793650794,0.797993616051072,0.831343943908695
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377294514911775,0.437272025813693,0.449358059914408,0.470779220779221,0.450509686705988,0.445347313237221,0.390070921985816,0.416277132520944,0.403417180825819,0.392681714939671,0.399017802332719,0.399017802332719,0.40287456445993,0.392205229403059,0.445230936963129,0.427369251904154,0.432656132430399,0.413844996237773,0.401518829848572,0.404492484377639,0.377716659004803,0.413330608995658,0.411485003657644,0.411454021673934,0.421541850628586,0.416376306620209,0.41421568627451,0.428859737638749,0.415879017013232,0.444954351204351,0.447869017756136,0.421048819787615,0.417830241852839,0.410061376718829,0.385222540787767
"Colorado Springs","CO","Colorado Springs","El Paso County",15,,,,,,,,,1.31766381766382,1.31766381766382,1.32981676846197,1.22193577519217,1.32798023471279,1.25763275216941,1.19182389937107,1.20860927152318,1.22014331210191,1.19028662420382,1.07524965961154,1.225,1.42094017094017,1.46852307638598,1.34377705627706,1.25080923608114,1.28764337325047,1.26851988528531,1.24007936507937,1.20118003341688,1.24584891862082,1.09361329833771,1.13861617578308,1.19450317124736,1.35739814152966,1.31841700606766,1.31063034188034,1.29163636363636,1.24282982791587,1.22503840245776,1.25722202219006,1.25722202219006,1.28669100801833,1.30735966057441,1.32963350141434,1.35802469135802,1.37038266479611,1.36452014271543,1.35984848484848,1.35135135135135,1.35063957863055,1.37165251469628,1.30057989690722,1.32947976878613,1.2987012987013,1.2987012987013,1.31734012412304,1.32947976878613,1.49075440108742,1.50375939849624,1.5230635335074,1.32358032521721,1.32947976878613,1.38258936016828,1.37766348273328,1.3125,1.29329004329004,1.3437849944009,1.29372304743651,1.39184725074296,1.38036809815951,1.27626723223754,1.40745814965726,1.4033264033264,1.39348710103427,1.43635123995931,1.33809099018733,1.5363436123348,1.38364779874214,1.41822371121734,1.46639641963269,1.43223819301848,1.4207650273224,1.51878497202238,1.55367231638418,1.49293147388504,1.43223819301848,1.43502870938275,1.32947976878613,1.37663654752378,1.41752577319588,1.40921037147452,1.40921037147452,1.45631067961165,1.41485809682805,1.62972620599739,1.59313760050085,1.56239809561077,1.56187449959968,1.51775486827033,1.40092888924665,1.47808358817533,1.43296853625171,1.50021364172751,1.59010600706714,1.58203677725811,1.62898170420585,1.61090458488228,1.60194174757282,1.559375,1.50462962962963,1.52350155864494,1.47418105288843,1.51449197986139
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",16,,,,,,,,,,,,,,,,,,,,,0.844176968119714,0.815910249872514,0.781438608639622,0.749297906734615,0.739079563182527,0.758098223615465,0.731512945786146,0.761730652041438,0.739644970414201,0.755136511831272,0.756793945648435,0.78804347826087,0.792847503373819,0.833034504883157,0.832387438516837,0.818394388152767,0.761654016518072,0.748863332441829,0.740436034553682,0.746616892207186,0.746626848449574,0.721528861154446,0.755352092739757,0.77029702970297,0.798022108144135,0.804559168622192,0.79387417218543,0.777036453615866,0.776236278553369,0.755582137161085,0.769424237734097,0.73608316566063,0.728862973760933,0.749625187406297,0.709627924817798,0.776588845654994,0.816485225505443,0.776085547634478,0.795842634372399,0.755582137161085,0.74768022840828,0.726501170846528,0.727169056536396,0.721463022508039,0.72631004661136,0.736473850825645,0.75,0.794451425397134,0.795856493178373,0.754539529967038,0.80030487804878,0.776588845654994,0.793046357615894,0.803503603726028,0.776211227053314,0.761288253497705,0.78412775616083,0.80520909757887,0.761151892933243,0.783349266225713,0.799793601651187,0.833396175618543,0.836132697226048,0.837080322019943,0.819652590917917,0.807275837826611,0.800474355173436,0.788135104022702,0.788394828129927,0.791308342230643,0.81702859600086,0.817392802673327,0.830006653359947,0.835207195631224,0.834618647982836,0.821897813740959,0.822199383350462,0.814072059823249,0.838173215204516,0.843870002046207,0.832236964175546,0.830443828016644,0.834030100334448,0.815956482320943,0.806952514526147,0.853825136612022,0.91191775618378,0.869565217391304,0.820833497373175,0.815838763965072,0.852569747295278,0.853468769851033
"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416666666666667,0.413985906862745,0.421052631578947,0.421052631578947,0.415969899665552,0.425210330659362,0.415840325451309,0.403225806451613,0.398759415152858,0.377418154761905,0.355725498826291,0.369020600558659,0.3821044546851,0.3821044546851,0.402227722772277
"New Orleans","LA","New Orleans-Metairie","Orleans Parish",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584050953496902,0.620127569099929,0.595238095238095,0.617343352523765,0.598799092227195,0.645161290322581,0.645161290322581,0.642054574638844,0.605279603816987,0.586884409288084,0.565622440622441,0.568181818181818,0.603371014748099,0.595238095238095,0.578541374474053,0.572792362768496,0.629569455727051,0.631007778592824,0.586510263929619,0.578703703703704,0.558035714285714,0.55025708269278,0.551158846806105,0.58190374310558,0.586206896551724,0.584891089573069,0.5859375,0.615384615384615,0.63106536320822,0.588572553881622,0.585511391808806,0.572202499871156,0.582537092338381,0.602409638554217,0.595965770171149
"Wichita","KS","Wichita","Sedgwick County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579719609892024,0.535880708294501,0.535880708294501,0.510156780610107,0.516426615814502,0.535932778389675,0.548140231470277,0.55370937225081,0.579501915708812,0.546630094043887,0.546630094043887,0.593372145096283,0.6,0.609423612316917,0.553813374125874
"Pittsburgh","PA","Pittsburgh","Allegheny County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515754205873966,0.496688741721854,0.494611239414935,0.483662940670679,0.455169258920403,0.456942003514938,0.460257184441967,0.517400836552327,0.555375598684536,0.591952228553587,0.582847626977519,0.565734381589252,0.53921568627451,0.524673851389677,0.501171352074967,0.508114314084463,0.541630249748652,0.540311653116531,0.541483377067146,0.633640552995392,0.632510013351135
"Anchorage","AK","Anchorage","Anchorage Borough",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55695292849443,0.547200306815691,0.593377976190476,0.616153320398624,0.626765536723164,0.596688988095238,0.602526724975705,0.59082483781279,0.557271281800391,0.579411413256858,0.579411413256858,0.576877003403721,0.557809330628803,0.566037735849057,0.610964610949456,0.607638888888889,0.629967414831293,0.596026490066225,0.600844430009743,0.625134619406106,0.648202710665881,0.612627986348123,0.655682582380632,0.5859375,0.655682582380632,0.601084664055438,0.638491942839769,0.612371498391908,0.622916666666667,0.638,0.62099358974359,0.638,0.655682582380632,0.631711291413117
"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746733332094199,0.766946687656151,0.753399594650061,0.77638700947226,0.759480666964498,0.80489562978679,0.771800281293952,0.764872521246459,0.761623872310895,0.750545851528384,0.762276931178909,0.782206264708685,0.766583229036295,0.75856454028234,0.771040250914794,0.776448191023215,0.801982475138341,0.800739143825069,0.786584630752273,0.791746558566284,0.760865749516852,0.773515398852606,0.790296791191779,0.770519262981575,0.770519262981575,0.770519262981575,0.846678953959771,0.820274240940255,0.778715120051914,0.777991658646134,0.8,0.797079389679157,0.800093201047468,0.825009601260153,0.799892990904227
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",23,,,,,,,,,,,,0.708919359356301,0.706153846153846,0.668430335097002,0.680584386849049,0.68020719738277,0.700493434741228,0.682170542635659,0.702702702702703,0.70221452270685,0.754060324825986,0.695089581950896,0.688844086021505,0.686700329838342,0.683111734280279,0.669076865917465,0.685178507032095,0.687893081761006,0.687947165657677,0.689878256590986,0.676956113506746,0.67400383837336,0.677567704296909,0.679831660731628,0.687522216255871,0.71401728673431,0.696422918645141,0.676842429848905,0.68457841697493,0.712204596956944,0.680822991196461,0.676638367990257,0.680131904369332,0.683710266227406,0.675675675675676,0.67201794389522,0.678988959617515,0.686406460296097,0.691422976850795,0.700035001750087,0.681591419220276,0.691476002857077,0.697999069334574,0.683554483313229,0.706278416815799,0.704340522130946,0.719600019605253,0.72006961756643,0.753215965487903,0.75237160614982,0.734554630785339,0.738502967034892,0.719525158491335,0.70423028720937,0.709297723826427,0.693274143700368,0.691419478104454,0.705230871147401,0.739984689971932,0.707446808510638,0.754060324825986,0.750884012840341,0.767018759777186,0.773437700226389,0.727883538633819,0.72939166824348,0.763098730593793,0.740697915525158,0.739247311827957,0.728094401205122,0.749718151071026,0.743871513102282,0.738125802310655,0.740591125687948,0.730242178437237,0.738603650484531,0.745404404880904,0.758147251831389,0.761107583714974,0.753424657534247,0.765004820184763,0.788954635108481,0.799543118218161,0.807847663012118,0.792920788242596,0.796560549934769,0.778163978374824,0.791974656810982,0.846862127453356,0.828989602813307,0.80399826162538,0.807953782563329,0.814521319505724,0.81126578180641,0.844716031631919,0.849264988496018,0.828339251901971,0.816756785895337,0.831216809051027,0.799543118218161,0.816790736145575,0.821944757130337
